Ten_Phim,Ma_Khach_Hang,Ten_Khach_Hang,Email,So_Lan_Thue,Lan_Thue_Gan_Nhat
ALIEN CENTER,47,FRANCES PARKER,FRANCES.PARKER@sakilacustomer.org,1,2005-07-29 23:52:01
ALIEN CENTER,53,HEATHER MORRIS,HEATHER.MORRIS@sakilacustomer.org,1,2005-08-20 22:32:11
ALIEN CENTER,86,JACQUELINE LONG,JACQUELINE.LONG@sakilacustomer.org,1,2005-08-20 15:11:48
ALIEN CENTER,111,CARMEN OWENS,CARMEN.OWENS@sakilacustomer.org,1,2005-05-28 02:06:37
ALIEN CENTER,113,CINDY FISHER,CINDY.FISHER@sakilacustomer.org,1,2005-07-07 18:31:50
ALIEN CENTER,181,ANA BRADLEY,ANA.BRADLEY@sakilacustomer.org,1,2005-08-01 05:55:13
ALIEN CENTER,185,ROBERTA HARPER,ROBERTA.HARPER@sakilacustomer.org,1,2005-07-27 00:15:18
ALIEN CENTER,241,HEIDI LARSON,HEIDI.LARSON@sakilacustomer.org,1,2005-07-11 05:47:08
ALIEN CENTER,267,MARGIE WADE,MARGIE.WADE@sakilacustomer.org,1,2005-06-19 13:29:28
ALIEN CENTER,348,ROGER QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,2005-08-02 13:58:55
ALIEN CENTER,389,ALAN KAHN,ALAN.KAHN@sakilacustomer.org,1,2005-07-07 23:05:53
ALIEN CENTER,398,ANTONIO MEEK,ANTONIO.MEEK@sakilacustomer.org,1,2005-08-01 01:49:36
ALIEN CENTER,410,CURTIS IRBY,CURTIS.IRBY@sakilacustomer.org,1,2005-07-30 14:48:24
ALIEN CENTER,418,JEFF EAST,JEFF.EAST@sakilacustomer.org,1,2005-08-23 19:21:22
ALIEN CENTER,445,MICHEAL FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,2005-05-27 22:49:27
ALIEN CENTER,451,JIM REA,JIM.REA@sakilacustomer.org,1,2005-07-06 15:51:58
ALIEN CENTER,464,JEROME KENYON,JEROME.KENYON@sakilacustomer.org,1,2005-06-15 08:01:29
ALIEN CENTER,495,CHARLIE BESS,CHARLIE.BESS@sakilacustomer.org,1,2005-06-17 16:40:03
ALIEN CENTER,546,KELLY KNOTT,KELLY.KNOTT@sakilacustomer.org,1,2005-08-23 05:13:09
ALIEN CENTER,573,BYRON BOX,BYRON.BOX@sakilacustomer.org,1,2005-07-09 02:58:41
ALIEN CENTER,582,ANDY VANHORN,ANDY.VANHORN@sakilacustomer.org,1,2005-08-17 07:26:47
ALLEY EVOLUTION,10,DOROTHY TAYLOR,DOROTHY.TAYLOR@sakilacustomer.org,1,2005-07-28 05:21:42
ALLEY EVOLUTION,25,DEBORAH WALKER,DEBORAH.WALKER@sakilacustomer.org,1,2005-07-31 20:49:13
ALLEY EVOLUTION,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,1,2005-06-17 06:50:46
ALLEY EVOLUTION,185,ROBERTA HARPER,ROBERTA.HARPER@sakilacustomer.org,1,2005-08-18 06:07:26
ALLEY EVOLUTION,210,ELLA OLIVER,ELLA.OLIVER@sakilacustomer.org,1,2005-08-02 00:58:46
ALLEY EVOLUTION,261,DEANNA BYRD,DEANNA.BYRD@sakilacustomer.org,1,2005-08-17 16:28:24
ALLEY EVOLUTION,270,LEAH CURTIS,LEAH.CURTIS@sakilacustomer.org,1,2005-08-18 10:50:07
ALLEY EVOLUTION,282,JENNY CASTRO,JENNY.CASTRO@sakilacustomer.org,1,2005-08-02 12:47:30
ALLEY EVOLUTION,343,DOUGLAS GRAF,DOUGLAS.GRAF@sakilacustomer.org,1,2005-06-18 19:58:12
ALLEY EVOLUTION,368,HARRY ARCE,HARRY.ARCE@sakilacustomer.org,1,2005-05-25 09:21:29
ALLEY EVOLUTION,535,JAVIER ELROD,JAVIER.ELROD@sakilacustomer.org,1,2005-07-08 13:42:36
ALLEY EVOLUTION,536,FERNANDO CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,2005-07-05 23:13:51
ALLEY EVOLUTION,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,2005-08-22 07:10:26
ALLEY EVOLUTION,586,KIRK STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,2005-07-09 19:12:57
ALONE TRIP,30,MELISSA KING,MELISSA.KING@sakilacustomer.org,1,2005-08-21 17:18:33
ALONE TRIP,36,KATHLEEN ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,2005-05-29 04:35:29
ALONE TRIP,87,WANDA PATTERSON,WANDA.PATTERSON@sakilacustomer.org,1,2005-08-21 16:25:05
ALONE TRIP,108,TRACY COLE,TRACY.COLE@sakilacustomer.org,1,2005-07-31 09:24:55
ALONE TRIP,146,JAMIE RICE,JAMIE.RICE@sakilacustomer.org,1,2005-08-20 06:07:01
ALONE TRIP,164,JOANN GARDNER,JOANN.GARDNER@sakilacustomer.org,1,2005-08-02 10:38:47
ALONE TRIP,165,LORRAINE STEPHENS,LORRAINE.STEPHENS@sakilacustomer.org,1,2005-07-10 20:22:12
ALONE TRIP,236,MARCIA DEAN,MARCIA.DEAN@sakilacustomer.org,1,2006-02-14 15:16:03
ALONE TRIP,261,DEANNA BYRD,DEANNA.BYRD@sakilacustomer.org,1,2005-06-17 16:33:32
ALONE TRIP,335,GREGORY MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,1,2005-08-01 14:39:15
ALONE TRIP,359,WILLIE MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,1,2005-06-18 16:22:03
ALONE TRIP,360,RALPH MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,1,2005-07-10 16:44:12
ALONE TRIP,371,BILLY POULIN,BILLY.POULIN@sakilacustomer.org,1,2005-07-08 07:40:44
ALONE TRIP,386,TODD TAN,TODD.TAN@sakilacustomer.org,1,2005-08-20 09:48:32
ALONE TRIP,428,HERBERT KRUGER,HERBERT.KRUGER@sakilacustomer.org,1,2005-07-28 08:32:53
ALONE TRIP,481,HERMAN DEVORE,HERMAN.DEVORE@sakilacustomer.org,1,2005-07-29 01:27:44
ALONE TRIP,523,HARVEY GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,1,2005-08-01 09:52:26
ALONE TRIP,535,JAVIER ELROD,JAVIER.ELROD@sakilacustomer.org,1,2005-08-20 14:45:23
ALTER VICTORY,5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,2005-07-28 01:50:29
ALTER VICTORY,29,ANGELA HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1,2005-07-07 17:36:56
ALTER VICTORY,33,ANNA HILL,ANNA.HILL@sakilacustomer.org,1,2005-08-20 20:12:19
ALTER VICTORY,90,RUBY WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,1,2005-08-22 16:58:31
ALTER VICTORY,91,LOIS BUTLER,LOIS.BUTLER@sakilacustomer.org,1,2005-07-28 01:12:25
ALTER VICTORY,125,ETHEL WEBB,ETHEL.WEBB@sakilacustomer.org,1,2005-07-31 00:09:07
ALTER VICTORY,147,JOANNE ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,1,2005-07-27 03:27:29
ALTER VICTORY,302,MICHAEL SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,1,2005-07-29 14:48:48
ALTER VICTORY,313,DONALD MAHON,DONALD.MAHON@sakilacustomer.org,1,2005-05-29 14:23:58
ALTER VICTORY,392,SEAN DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,1,2005-07-28 14:18:25
ALTER VICTORY,393,PHILIP CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,1,2005-08-23 03:44:51
ALTER VICTORY,406,NATHAN RUNYON,NATHAN.RUNYON@sakilacustomer.org,1,2005-06-19 05:05:03
ALTER VICTORY,411,NORMAN CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,2005-06-17 10:31:37
ALTER VICTORY,426,BRADLEY MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,1,2005-06-19 19:24:54
ALTER VICTORY,438,BARRY LOVELACE,BARRY.LOVELACE@sakilacustomer.org,1,2005-07-12 05:34:09
ALTER VICTORY,442,LEROY BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,1,2005-08-21 11:14:26
ALTER VICTORY,449,OSCAR AQUINO,OSCAR.AQUINO@sakilacustomer.org,1,2005-07-07 22:45:41
ALTER VICTORY,468,TIM CARY,TIM.CARY@sakilacustomer.org,1,2005-08-19 22:51:39
ALTER VICTORY,485,CLYDE TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,1,2005-07-09 17:23:43
ALTER VICTORY,510,BEN EASTER,BEN.EASTER@sakilacustomer.org,1,2005-08-18 06:17:06
ALTER VICTORY,523,HARVEY GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,1,2005-05-28 21:31:08
ALTER VICTORY,560,JORDAN ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,2005-07-07 23:32:39
AMADEUS HOLY,4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,2005-06-16 15:51:52
AMADEUS HOLY,6,JENNIFER DAVIS,JENNIFER.DAVIS@sakilacustomer.org,1,2005-08-17 08:12:20
AMADEUS HOLY,26,JESSICA HALL,JESSICA.HALL@sakilacustomer.org,1,2005-08-21 17:51:06
AMADEUS HOLY,34,REBECCA SCOTT,REBECCA.SCOTT@sakilacustomer.org,1,2005-06-20 20:35:28
AMADEUS HOLY,36,KATHLEEN ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,2005-07-11 02:37:51
AMADEUS HOLY,39,DEBRA NELSON,DEBRA.NELSON@sakilacustomer.org,1,2005-08-18 04:26:54
AMADEUS HOLY,77,JANE BENNETT,JANE.BENNETT@sakilacustomer.org,1,2005-08-02 01:16:59
AMADEUS HOLY,89,JULIA FLORES,JULIA.FLORES@sakilacustomer.org,1,2005-05-28 12:08:37
AMADEUS HOLY,119,SHERRY MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,2005-08-21 08:54:53
AMADEUS HOLY,138,HAZEL WARREN,HAZEL.WARREN@sakilacustomer.org,1,2005-07-30 14:37:44
AMADEUS HOLY,153,SUZANNE NICHOLS,SUZANNE.NICHOLS@sakilacustomer.org,1,2005-06-19 10:20:09
AMADEUS HOLY,177,SAMANTHA DUNCAN,SAMANTHA.DUNCAN@sakilacustomer.org,1,2005-08-21 07:44:32
AMADEUS HOLY,254,MAXINE SILVA,MAXINE.SILVA@sakilacustomer.org,1,2005-07-09 05:01:58
AMADEUS HOLY,276,BRANDY GRAVES,BRANDY.GRAVES@sakilacustomer.org,1,2005-07-30 08:02:39
AMADEUS HOLY,447,CLIFFORD BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,1,2005-07-12 10:57:28
AMADEUS HOLY,483,VERNON CHAPA,VERNON.CHAPA@sakilacustomer.org,1,2005-06-20 00:08:38
AMADEUS HOLY,487,HECTOR POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,1,2005-07-28 07:21:55
AMADEUS HOLY,504,NATHANIEL ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,2005-08-01 11:25:28
AMADEUS HOLY,512,CECIL VINES,CECIL.VINES@sakilacustomer.org,1,2006-02-14 15:16:03
AMADEUS HOLY,559,EVERETT BANDA,EVERETT.BANDA@sakilacustomer.org,1,2005-07-29 14:08:06
AMADEUS HOLY,594,EDUARDO HIATT,EDUARDO.HIATT@sakilacustomer.org,1,2005-07-05 22:59:53
AMELIE HELLFIGHTERS,90,RUBY WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,1,2005-07-28 13:01:22
AMELIE HELLFIGHTERS,105,DAWN SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,1,2005-07-30 12:56:44
AMELIE HELLFIGHTERS,132,ESTHER CRAWFORD,ESTHER.CRAWFORD@sakilacustomer.org,1,2005-07-10 08:59:03
AMELIE HELLFIGHTERS,146,JAMIE RICE,JAMIE.RICE@sakilacustomer.org,1,2005-08-17 13:48:30
AMELIE HELLFIGHTERS,171,DOLORES WAGNER,DOLORES.WAGNER@sakilacustomer.org,1,2005-06-18 01:57:56
AMELIE HELLFIGHTERS,229,TAMARA NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,1,2005-08-23 12:07:51
AMELIE HELLFIGHTERS,486,GLEN TALBERT,GLEN.TALBERT@sakilacustomer.org,1,2005-06-17 13:46:52
AMELIE HELLFIGHTERS,500,REGINALD KINDER,REGINALD.KINDER@sakilacustomer.org,1,2005-07-08 16:25:27
AMELIE HELLFIGHTERS,536,FERNANDO CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,2005-08-17 20:57:02
AMELIE HELLFIGHTERS,544,CODY NOLEN,CODY.NOLEN@sakilacustomer.org,1,2005-07-30 03:46:26
AMERICAN CIRCUS,40,AMANDA CARTER,AMANDA.CARTER@sakilacustomer.org,1,2005-07-30 06:59:55
AMERICAN CIRCUS,44,MARIE TURNER,MARIE.TURNER@sakilacustomer.org,1,2006-02-14 15:16:03
AMERICAN CIRCUS,47,FRANCES PARKER,FRANCES.PARKER@sakilacustomer.org,2,2005-07-11 09:31:04
AMERICAN CIRCUS,75,TAMMY SANDERS,TAMMY.SANDERS@sakilacustomer.org,1,2005-08-02 00:27:24
AMERICAN CIRCUS,120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,2005-06-19 19:18:27
AMERICAN CIRCUS,148,ELEANOR HUNT,ELEANOR.HUNT@sakilacustomer.org,1,2005-07-12 16:37:55
AMERICAN CIRCUS,152,ALICIA MILLS,ALICIA.MILLS@sakilacustomer.org,1,2005-08-19 04:27:11
AMERICAN CIRCUS,188,MELANIE ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,1,2005-08-01 20:22:44
AMERICAN CIRCUS,251,VICKIE BREWER,VICKIE.BREWER@sakilacustomer.org,1,2005-07-27 14:13:34
AMERICAN CIRCUS,298,ERIKA PENA,ERIKA.PENA@sakilacustomer.org,2,2005-08-23 08:13:26
AMERICAN CIRCUS,302,MICHAEL SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,1,2005-07-30 19:10:03
AMERICAN CIRCUS,304,DAVID ROYAL,DAVID.ROYAL@sakilacustomer.org,1,2005-05-25 21:58:58
AMERICAN CIRCUS,318,BRIAN WYMAN,BRIAN.WYMAN@sakilacustomer.org,1,2005-07-06 11:33:37
AMERICAN CIRCUS,349,JOE GILLILAND,JOE.GILLILAND@sakilacustomer.org,1,2005-08-22 04:44:10
AMERICAN CIRCUS,371,BILLY POULIN,BILLY.POULIN@sakilacustomer.org,1,2005-07-07 06:52:23
AMERICAN CIRCUS,439,ALEXANDER FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,1,2005-08-18 22:38:47
AMERICAN CIRCUS,451,JIM REA,JIM.REA@sakilacustomer.org,1,2005-06-17 07:42:22
AMERICAN CIRCUS,468,TIM CARY,TIM.CARY@sakilacustomer.org,1,2005-08-02 13:45:05
AMERICAN CIRCUS,528,CLAUDE HERZOG,CLAUDE.HERZOG@sakilacustomer.org,1,2005-07-07 03:35:33
AMERICAN CIRCUS,545,JULIO NOLAND,JULIO.NOLAND@sakilacustomer.org,1,2005-08-18 19:11:45
AMISTAD MIDSUMMER,1,MARY SMITH,MARY.SMITH@sakilacustomer.org,1,2005-07-29 03:58:49
AMISTAD MIDSUMMER,5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,2005-07-28 08:43:39
AMISTAD MIDSUMMER,17,DONNA THOMPSON,DONNA.THOMPSON@sakilacustomer.org,1,2005-08-21 08:42:26
AMISTAD MIDSUMMER,29,ANGELA HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1,2005-06-20 04:16:07
AMISTAD MIDSUMMER,59,CHERYL MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,2005-06-15 07:29:59
AMISTAD MIDSUMMER,128,MARJORIE TUCKER,MARJORIE.TUCKER@sakilacustomer.org,1,2005-08-20 18:24:26
AMISTAD MIDSUMMER,137,RHONDA KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,1,2005-07-09 06:40:24
AMISTAD MIDSUMMER,184,VIVIAN RUIZ,VIVIAN.RUIZ@sakilacustomer.org,1,2005-08-18 13:57:58
AMISTAD MIDSUMMER,204,ROSEMARY SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1,2005-07-10 05:29:33
AMISTAD MIDSUMMER,220,CHARLENE ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,1,2005-08-19 18:07:47
AMISTAD MIDSUMMER,253,TERRY CARLSON,TERRY.CARLSON@sakilacustomer.org,1,2005-08-22 17:12:29
AMISTAD MIDSUMMER,286,VELMA LUCAS,VELMA.LUCAS@sakilacustomer.org,1,2005-07-31 20:54:20
AMISTAD MIDSUMMER,295,DAISY BATES,DAISY.BATES@sakilacustomer.org,1,2005-08-01 05:27:13
AMISTAD MIDSUMMER,339,WALTER PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,1,2005-07-08 23:48:03
AMISTAD MIDSUMMER,349,JOE GILLILAND,JOE.GILLILAND@sakilacustomer.org,1,2006-02-14 15:16:03
AMISTAD MIDSUMMER,360,RALPH MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,1,2005-07-31 04:30:02
AMISTAD MIDSUMMER,388,CRAIG MORRELL,CRAIG.MORRELL@sakilacustomer.org,1,2005-07-12 00:57:31
AMISTAD MIDSUMMER,479,ZACHARY HITE,ZACHARY.HITE@sakilacustomer.org,1,2005-06-17 10:40:36
AMISTAD MIDSUMMER,508,MILTON HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,2005-08-19 14:56:05
AMISTAD MIDSUMMER,560,JORDAN ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,2005-07-27 09:00:20
AMISTAD MIDSUMMER,561,IAN STILL,IAN.STILL@sakilacustomer.org,1,2005-08-01 04:35:34
ANACONDA CONFESSIONS,3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,2005-06-16 15:19:10
ANACONDA CONFESSIONS,37,PAMELA BAKER,PAMELA.BAKER@sakilacustomer.org,1,2005-06-17 00:43:57
ANACONDA CONFESSIONS,100,ROBIN HAYES,ROBIN.HAYES@sakilacustomer.org,1,2005-07-28 12:02:46
ANACONDA CONFESSIONS,111,CARMEN OWENS,CARMEN.OWENS@sakilacustomer.org,1,2005-07-05 23:25:54
ANACONDA CONFESSIONS,132,ESTHER CRAWFORD,ESTHER.CRAWFORD@sakilacustomer.org,1,2005-08-17 12:00:54
ANACONDA CONFESSIONS,144,CLARA SHAW,CLARA.SHAW@sakilacustomer.org,1,2005-07-08 17:18:22
ANACONDA CONFESSIONS,164,JOANN GARDNER,JOANN.GARDNER@sakilacustomer.org,1,2005-05-31 02:05:39
ANACONDA CONFESSIONS,172,BERNICE WILLIS,BERNICE.WILLIS@sakilacustomer.org,1,2005-07-30 13:14:35
ANACONDA CONFESSIONS,186,HOLLY FOX,HOLLY.FOX@sakilacustomer.org,1,2005-08-17 18:13:07
ANACONDA CONFESSIONS,217,AGNES BISHOP,AGNES.BISHOP@sakilacustomer.org,1,2005-07-27 05:15:25
ANACONDA CONFESSIONS,231,GEORGIA JACOBS,GEORGIA.JACOBS@sakilacustomer.org,1,2005-08-20 21:21:08
ANACONDA CONFESSIONS,236,MARCIA DEAN,MARCIA.DEAN@sakilacustomer.org,1,2005-07-10 02:50:29
ANACONDA CONFESSIONS,285,MIRIAM MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,1,2005-06-18 05:03:08
ANACONDA CONFESSIONS,291,TONI HOLT,TONI.HOLT@sakilacustomer.org,1,2005-08-20 08:19:20
ANACONDA CONFESSIONS,374,JEREMY HURTADO,JEREMY.HURTADO@sakilacustomer.org,1,2005-07-28 08:58:32
ANACONDA CONFESSIONS,377,HOWARD FORTNER,HOWARD.FORTNER@sakilacustomer.org,1,2005-06-20 15:22:32
ANACONDA CONFESSIONS,400,BRYAN HARDISON,BRYAN.HARDISON@sakilacustomer.org,1,2005-06-15 14:05:32
ANACONDA CONFESSIONS,406,NATHAN RUNYON,NATHAN.RUNYON@sakilacustomer.org,1,2005-07-09 14:10:36
ANACONDA CONFESSIONS,424,KYLE SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,1,2005-08-02 00:22:49
ANACONDA CONFESSIONS,425,FRANCIS SIKES,FRANCIS.SIKES@sakilacustomer.org,1,2005-07-07 19:33:23
ANACONDA CONFESSIONS,576,MORRIS MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,2005-05-30 19:20:03
ANALYZE HOOSIERS,14,BETTY WHITE,BETTY.WHITE@sakilacustomer.org,1,2005-07-30 21:36:15
ANALYZE HOOSIERS,34,REBECCA SCOTT,REBECCA.SCOTT@sakilacustomer.org,1,2005-07-10 21:32:06
ANALYZE HOOSIERS,62,JOAN COOPER,JOAN.COOPER@sakilacustomer.org,1,2005-06-20 11:13:01
ANALYZE HOOSIERS,154,MICHELE GRANT,MICHELE.GRANT@sakilacustomer.org,1,2005-06-20 08:45:08
ANALYZE HOOSIERS,204,ROSEMARY SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1,2005-07-31 19:01:25
ANALYZE HOOSIERS,205,EILEEN CARR,EILEEN.CARR@sakilacustomer.org,1,2005-08-21 12:00:21
ANALYZE HOOSIERS,225,ARLENE HARVEY,ARLENE.HARVEY@sakilacustomer.org,1,2005-07-31 17:02:00
ANALYZE HOOSIERS,403,MIKE WAY,MIKE.WAY@sakilacustomer.org,1,2005-07-06 11:45:53
ANALYZE HOOSIERS,444,MARCUS HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,1,2005-08-22 17:58:27
ANALYZE HOOSIERS,468,TIM CARY,TIM.CARY@sakilacustomer.org,1,2005-08-19 15:45:47
ANALYZE HOOSIERS,504,NATHANIEL ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,2005-08-19 21:46:10
ANALYZE HOOSIERS,531,JAMIE WAUGH,JAMIE.WAUGH@sakilacustomer.org,1,2005-07-27 17:49:16
ANALYZE HOOSIERS,564,BOB PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,2005-06-16 13:59:42
ANALYZE HOOSIERS,587,SERGIO STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,2005-07-09 13:22:08
ANGELS LIFE,53,HEATHER MORRIS,HEATHER.MORRIS@sakilacustomer.org,1,2005-08-21 01:15:59
ANGELS LIFE,96,DIANA ALEXANDER,DIANA.ALEXANDER@sakilacustomer.org,1,2005-07-10 09:44:32
ANGELS LIFE,141,DEBBIE REYES,DEBBIE.REYES@sakilacustomer.org,1,2005-08-01 03:37:01
ANGELS LIFE,147,JOANNE ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,1,2005-06-19 23:18:42
ANGELS LIFE,158,VERONICA STONE,VERONICA.STONE@sakilacustomer.org,1,2005-08-23 13:02:59
ANGELS LIFE,163,CATHY SPENCER,CATHY.SPENCER@sakilacustomer.org,2,2005-08-19 06:48:11
ANGELS LIFE,225,ARLENE HARVEY,ARLENE.HARVEY@sakilacustomer.org,1,2005-07-11 09:55:34
ANGELS LIFE,265,JENNIE TERRY,JENNIE.TERRY@sakilacustomer.org,1,2005-07-06 15:41:27
ANGELS LIFE,273,PRISCILLA LOWE,PRISCILLA.LOWE@sakilacustomer.org,1,2005-08-01 03:14:34
ANGELS LIFE,292,MISTY LAMBERT,MISTY.LAMBERT@sakilacustomer.org,1,2005-07-12 21:45:25
ANGELS LIFE,327,LARRY THRASHER,LARRY.THRASHER@sakilacustomer.org,1,2005-05-28 20:12:20
ANGELS LIFE,336,JOSHUA MARK,JOSHUA.MARK@sakilacustomer.org,1,2005-07-30 03:18:24
ANGELS LIFE,350,JUAN FRALEY,JUAN.FRALEY@sakilacustomer.org,1,2005-08-18 03:59:51
ANGELS LIFE,360,RALPH MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,1,2005-06-19 02:08:10
ANGELS LIFE,377,HOWARD FORTNER,HOWARD.FORTNER@sakilacustomer.org,1,2005-06-19 03:07:32
ANGELS LIFE,393,PHILIP CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,1,2005-07-31 09:34:03
ANGELS LIFE,425,FRANCIS SIKES,FRANCIS.SIKES@sakilacustomer.org,1,2005-08-23 13:46:00
ANGELS LIFE,497,GILBERT SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,1,2005-07-27 23:54:44
ANGELS LIFE,498,GENE SANBORN,GENE.SANBORN@sakilacustomer.org,1,2005-05-27 16:21:26
ANGELS LIFE,558,JIMMIE EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,1,2005-08-21 05:08:42
ANGELS LIFE,578,WILLARD LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,2005-07-27 03:51:02
ANNIE IDENTITY,4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,2005-08-19 02:19:13
ANNIE IDENTITY,49,JOYCE EDWARDS,JOYCE.EDWARDS@sakilacustomer.org,1,2005-05-26 12:30:26
ANNIE IDENTITY,92,TINA SIMMONS,TINA.SIMMONS@sakilacustomer.org,1,2005-06-19 00:41:08
ANNIE IDENTITY,154,MICHELE GRANT,MICHELE.GRANT@sakilacustomer.org,1,2005-08-18 07:09:27
ANNIE IDENTITY,161,GERALDINE PERKINS,GERALDINE.PERKINS@sakilacustomer.org,1,2005-05-31 00:48:20
ANNIE IDENTITY,183,IDA ANDREWS,IDA.ANDREWS@sakilacustomer.org,1,2005-07-10 12:39:28
ANNIE IDENTITY,220,CHARLENE ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,1,2005-07-10 18:02:02
ANNIE IDENTITY,232,CONSTANCE REID,CONSTANCE.REID@sakilacustomer.org,1,2005-07-27 06:08:48
ANNIE IDENTITY,246,MARIAN MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,1,2005-05-29 02:11:44
ANNIE IDENTITY,250,JO FOWLER,JO.FOWLER@sakilacustomer.org,1,2005-07-10 02:44:21
ANNIE IDENTITY,331,ERIC ROBERT,ERIC.ROBERT@sakilacustomer.org,1,2005-08-23 03:30:51
ANNIE IDENTITY,341,PETER MENARD,PETER.MENARD@sakilacustomer.org,1,2005-06-21 14:05:23
ANNIE IDENTITY,371,BILLY POULIN,BILLY.POULIN@sakilacustomer.org,1,2005-07-10 05:16:56
ANNIE IDENTITY,385,PHILLIP HOLM,PHILLIP.HOLM@sakilacustomer.org,1,2005-06-20 17:11:46
ANNIE IDENTITY,478,LEWIS LYMAN,LEWIS.LYMAN@sakilacustomer.org,1,2005-08-22 15:55:48
ANNIE IDENTITY,485,CLYDE TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,1,2005-08-01 20:51:10
ANNIE IDENTITY,516,ELMER NOE,ELMER.NOE@sakilacustomer.org,1,2005-06-21 18:46:48
ANNIE IDENTITY,542,LONNIE TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,2005-08-17 02:08:13
ANNIE IDENTITY,550,GUY BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,1,2005-07-29 22:52:23
ANNIE IDENTITY,557,FELIX GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,1,2005-07-08 18:40:05
ANNIE IDENTITY,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,2005-08-02 20:00:09
ANNIE IDENTITY,592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,1,2005-07-29 19:55:34
